DATE,HOUR,AIRPORT,TEMP_C,WIND_SPEED_KMH,PRECIP_MM,WEATHER_COND
2025-05-07,16,ATL,12.0,7.3,0.5,Rain
2025-05-07,17,ATL,26.9,8.2,0.5,Clear
2025-05-07,18,ATL,16.6,2.6,5.0,Fog
2025-05-07,19,ATL,19.1,6.2,1.0,Cloudy
2025-05-07,20,ATL,18.4,10.7,0.1,Fog
2025-05-07,21,ATL,13.5,2.6,1.0,Snow
2025-05-07,22,ATL,34.5,2.7,0.1,Rain
2025-05-07,23,ATL,21.2,9.8,0.5,Clear
2025-05-08,0,ATL,14.5,6.5,0.0,Fog
2025-05-08,1,ATL,20.5,14.3,0.0,Thunderstorm
2025-05-08,2,ATL,28.1,9.7,0.0,Rain
2025-05-08,3,ATL,33.2,7.3,0.1,Cloudy
2025-05-08,4,ATL,27.2,4.0,1.0,Rain
2025-05-08,5,ATL,15.1,9.1,0.0,Fog
2025-05-08,6,ATL,33.9,3.8,1.0,Thunderstorm
2025-05-08,7,ATL,22.7,5.2,0.5,Cloudy
2025-05-08,8,ATL,31.6,3.1,0.0,Cloudy
2025-05-08,9,ATL,29.8,7.8,5.0,Cloudy
2025-05-08,10,ATL,26.2,13.5,0.0,Rain
2025-05-08,11,ATL,34.2,4.7,0.0,Thunderstorm
2025-05-08,12,ATL,12.9,14.4,5.0,Cloudy
2025-05-08,13,ATL,13.2,1.1,0.0,Cloudy
2025-05-08,14,ATL,22.3,11.2,0.5,Thunderstorm
2025-05-08,15,ATL,23.3,4.1,0.0,Clear
2025-05-08,16,ATL,26.3,6.0,0.1,Snow
2025-05-08,17,ATL,31.9,7.9,0.0,Snow
2025-05-08,18,ATL,26.6,2.8,5.0,Snow
2025-05-08,19,ATL,23.8,11.9,1.0,Clear
2025-05-08,20,ATL,16.7,10.2,1.0,Fog
2025-05-08,21,ATL,23.2,6.0,5.0,Cloudy
2025-05-08,22,ATL,32.0,6.6,0.5,Rain
2025-05-08,23,ATL,34.0,6.2,0.0,Fog
2025-05-09,0,ATL,15.2,9.1,0.0,Snow
2025-05-09,1,ATL,28.3,0.8,0.5,Fog
2025-05-09,2,ATL,28.5,2.3,5.0,Thunderstorm
2025-05-09,3,ATL,31.5,1.7,0.1,Rain
2025-05-09,4,ATL,33.2,11.9,0.0,Thunderstorm
2025-05-09,5,ATL,18.0,7.9,1.0,Rain
2025-05-09,6,ATL,21.1,13.3,0.0,Fog
2025-05-09,7,ATL,10.5,3.4,0.0,Fog
2025-05-09,8,ATL,13.3,5.0,5.0,Rain
2025-05-09,9,ATL,34.7,4.0,1.0,Clear
2025-05-09,10,ATL,18.8,4.5,1.0,Clear
2025-05-09,11,ATL,14.5,8.3,0.0,Cloudy
2025-05-09,12,ATL,12.2,8.2,0.0,Snow
2025-05-09,13,ATL,13.5,0.3,1.0,Cloudy
2025-05-09,14,ATL,29.7,8.3,0.0,Rain
2025-05-09,15,ATL,10.2,7.3,5.0,Cloudy
2025-05-09,16,ATL,26.7,5.6,0.0,Cloudy
2025-05-09,17,ATL,21.6,10.3,1.0,Snow
2025-05-09,18,ATL,24.8,7.8,0.5,Thunderstorm
2025-05-09,19,ATL,20.5,11.2,1.0,Fog
2025-05-09,20,ATL,26.6,13.4,1.0,Clear
2025-05-09,21,ATL,12.8,6.3,1.0,Snow
2025-05-09,22,ATL,15.6,3.1,1.0,Cloudy
2025-05-09,23,ATL,22.9,3.1,0.0,Cloudy
2025-05-10,0,ATL,23.2,6.1,1.0,Snow
2025-05-10,1,ATL,12.2,9.7,0.0,Snow
2025-05-10,2,ATL,24.2,3.9,5.0,Snow
2025-05-10,3,ATL,27.7,10.9,5.0,Rain
2025-05-10,4,ATL,24.0,8.3,0.0,Thunderstorm
2025-05-10,5,ATL,11.3,3.4,1.0,Snow
2025-05-10,6,ATL,11.8,9.9,0.0,Thunderstorm
2025-05-10,7,ATL,30.6,9.5,0.0,Rain
2025-05-10,8,ATL,34.0,11.3,0.0,Thunderstorm
2025-05-10,9,ATL,33.2,2.3,0.5,Cloudy
2025-05-10,10,ATL,11.2,4.8,1.0,Snow
2025-05-10,11,ATL,19.7,5.0,0.5,Snow
2025-05-10,12,ATL,22.4,9.5,5.0,Fog
2025-05-10,13,ATL,13.2,12.8,0.1,Snow
2025-05-10,14,ATL,17.1,5.2,0.0,Clear
2025-05-10,15,ATL,33.5,11.6,1.0,Snow
2025-05-10,16,ATL,30.6,9.5,0.5,Thunderstorm
2025-05-10,17,ATL,29.1,4.5,0.0,Clear
2025-05-10,18,ATL,33.0,13.2,0.5,Cloudy
2025-05-10,19,ATL,26.6,6.1,1.0,Fog
2025-05-10,20,ATL,34.7,11.1,0.0,Clear
2025-05-10,21,ATL,13.2,5.7,0.0,Thunderstorm
2025-05-10,22,ATL,30.6,12.4,0.0,Thunderstorm
2025-05-10,23,ATL,29.4,6.9,1.0,Thunderstorm
2025-05-11,0,ATL,30.1,1.2,0.0,Fog
2025-05-11,1,ATL,22.5,13.3,5.0,Thunderstorm
2025-05-11,2,ATL,32.9,2.2,0.0,Thunderstorm
2025-05-11,3,ATL,17.7,4.4,5.0,Cloudy
2025-05-11,4,ATL,18.1,12.2,5.0,Rain
2025-05-11,5,ATL,12.5,11.2,0.0,Thunderstorm
2025-05-11,6,ATL,32.7,0.6,5.0,Clear
2025-05-11,7,ATL,21.8,10.4,0.1,Clear
2025-05-11,8,ATL,30.7,2.8,1.0,Snow
2025-05-11,9,ATL,20.7,7.3,0.5,Thunderstorm
2025-05-11,10,ATL,29.2,0.0,0.0,Fog
2025-05-11,11,ATL,22.1,4.1,5.0,Clear
2025-05-11,12,ATL,23.0,11.1,0.5,Cloudy
2025-05-11,13,ATL,27.6,3.0,5.0,Snow
2025-05-11,14,ATL,34.0,2.8,0.0,Thunderstorm
2025-05-11,15,ATL,15.8,7.8,1.0,Snow
2025-05-11,16,ATL,31.7,5.2,0.5,Cloudy
2025-05-11,17,ATL,21.9,4.8,0.0,Snow
2025-05-11,18,ATL,31.9,4.2,0.0,Thunderstorm
2025-05-11,19,ATL,20.9,2.7,0.1,Rain
2025-05-11,20,ATL,20.8,5.3,5.0,Clear
2025-05-11,21,ATL,26.2,4.9,0.0,Cloudy
2025-05-11,22,ATL,32.9,2.8,5.0,Clear
2025-05-11,23,ATL,19.2,0.2,0.0,Thunderstorm
2025-05-12,0,ATL,29.1,4.7,0.0,Cloudy
2025-05-12,1,ATL,31.1,7.6,0.0,Thunderstorm
2025-05-12,2,ATL,23.9,3.2,0.1,Fog
2025-05-12,3,ATL,29.5,5.9,0.0,Cloudy
2025-05-12,4,ATL,23.1,11.6,0.1,Snow
2025-05-12,5,ATL,27.9,3.1,0.5,Snow
2025-05-12,6,ATL,19.7,9.9,0.0,Cloudy
2025-05-12,7,ATL,19.2,1.8,0.1,Cloudy
2025-05-12,8,ATL,18.8,5.9,0.0,Rain
2025-05-12,9,ATL,13.6,6.8,5.0,Snow
2025-05-12,10,ATL,13.3,4.0,1.0,Fog
2025-05-12,11,ATL,10.6,11.4,0.0,Thunderstorm
2025-05-12,12,ATL,33.1,1.6,0.5,Thunderstorm
2025-05-12,13,ATL,32.1,2.1,1.0,Thunderstorm
2025-05-12,14,ATL,34.5,1.7,0.0,Snow
2025-05-12,15,ATL,23.5,11.1,5.0,Snow
2025-05-12,16,ATL,10.5,13.2,0.0,Clear
2025-05-12,17,ATL,24.1,6.5,0.1,Clear
2025-05-12,18,ATL,26.7,11.9,0.0,Snow
2025-05-12,19,ATL,17.9,8.7,0.0,Clear
2025-05-12,20,ATL,10.4,8.9,1.0,Fog
2025-05-12,21,ATL,23.6,0.9,0.5,Thunderstorm
2025-05-12,22,ATL,23.3,8.3,0.5,Snow
2025-05-12,23,ATL,17.5,3.0,0.0,Fog
2025-05-13,0,ATL,30.4,12.7,1.0,Snow
2025-05-13,1,ATL,12.5,7.8,1.0,Cloudy
2025-05-13,2,ATL,19.2,5.1,5.0,Fog
2025-05-13,3,ATL,25.7,5.9,0.0,Rain
2025-05-13,4,ATL,26.0,13.9,0.1,Fog
2025-05-13,5,ATL,31.4,9.4,1.0,Fog
2025-05-13,6,ATL,27.3,8.5,0.0,Snow
2025-05-13,7,ATL,27.5,0.1,0.5,Rain
2025-05-13,8,ATL,12.9,14.5,0.1,Rain
2025-05-13,9,ATL,34.2,13.5,0.5,Clear
2025-05-13,10,ATL,20.1,9.0,0.0,Fog
2025-05-13,11,ATL,21.2,4.4,0.0,Rain
2025-05-13,12,ATL,14.4,0.6,5.0,Clear
2025-05-13,13,ATL,15.4,6.4,0.0,Clear
2025-05-13,14,ATL,15.0,0.7,0.0,Snow
2025-05-13,15,ATL,28.4,7.1,5.0,Clear
2025-05-13,16,ATL,28.4,12.8,0.1,Fog
2025-05-13,17,ATL,12.0,10.7,0.0,Thunderstorm
2025-05-13,18,ATL,28.3,2.8,0.0,Snow
2025-05-13,19,ATL,34.8,3.3,0.0,Rain
2025-05-13,20,ATL,17.5,5.2,5.0,Fog
2025-05-13,21,ATL,10.3,2.1,5.0,Snow
2025-05-13,22,ATL,31.3,13.4,1.0,Rain
2025-05-13,23,ATL,20.3,1.9,5.0,Thunderstorm
2025-05-14,0,ATL,10.3,1.3,0.0,Clear
2025-05-14,1,ATL,31.9,8.5,0.0,Fog
2025-05-14,2,ATL,32.3,5.5,0.0,Cloudy
2025-05-14,3,ATL,18.1,8.1,0.0,Cloudy
2025-05-14,4,ATL,25.3,1.4,0.1,Cloudy
2025-05-14,5,ATL,31.6,0.1,0.0,Rain
2025-05-14,6,ATL,29.9,11.0,0.0,Thunderstorm
2025-05-14,7,ATL,21.4,14.3,0.0,Cloudy
2025-05-14,8,ATL,30.8,7.8,0.0,Rain
2025-05-14,9,ATL,11.2,1.1,0.1,Snow
2025-05-14,10,ATL,32.6,1.8,0.0,Cloudy
2025-05-14,11,ATL,34.4,9.5,0.0,Clear
2025-05-14,12,ATL,17.1,12.1,0.0,Thunderstorm
2025-05-14,13,ATL,26.5,11.3,1.0,Snow
2025-05-14,14,ATL,26.0,3.8,0.5,Cloudy
2025-05-14,15,ATL,16.7,11.7,0.0,Fog
2025-05-14,16,ATL,12.8,14.0,5.0,Fog
2025-05-14,17,ATL,21.5,2.5,1.0,Cloudy
2025-05-14,18,ATL,27.1,0.4,0.0,Snow
2025-05-14,19,ATL,14.4,12.6,0.0,Fog
2025-05-14,20,ATL,33.6,12.1,0.1,Clear
2025-05-14,21,ATL,17.7,1.7,0.0,Thunderstorm
2025-05-14,22,ATL,16.7,3.9,5.0,Rain
2025-05-14,23,ATL,25.9,5.5,0.0,Fog
2025-05-15,0,ATL,13.3,13.1,0.0,Thunderstorm
2025-05-15,1,ATL,21.1,3.8,0.0,Cloudy
2025-05-15,2,ATL,24.7,6.0,5.0,Clear
2025-05-15,3,ATL,34.6,6.1,0.0,Snow
2025-05-15,4,ATL,19.0,12.2,0.0,Thunderstorm
2025-05-15,5,ATL,17.2,15.0,5.0,Thunderstorm
2025-05-15,6,ATL,22.6,11.8,0.5,Rain
2025-05-15,7,ATL,16.7,3.6,0.0,Thunderstorm
2025-05-15,8,ATL,33.4,10.5,0.0,Fog
2025-05-15,9,ATL,33.1,4.6,0.0,Fog
2025-05-15,10,ATL,20.8,2.0,0.0,Snow
2025-05-15,11,ATL,15.0,0.6,0.0,Clear
2025-05-15,12,ATL,29.2,4.0,0.0,Thunderstorm
2025-05-15,13,ATL,13.0,5.3,0.0,Cloudy
2025-05-15,14,ATL,20.7,11.5,5.0,Clear
2025-05-15,15,ATL,17.2,9.2,1.0,Rain
2025-05-15,16,ATL,18.9,7.6,0.1,Clear
2025-05-15,17,ATL,31.0,3.0,5.0,Fog
2025-05-15,18,ATL,24.2,5.0,0.0,Fog
2025-05-15,19,ATL,12.2,13.6,0.0,Thunderstorm
2025-05-15,20,ATL,12.8,10.7,0.0,Clear
2025-05-15,21,ATL,25.0,6.1,0.5,Clear
2025-05-15,22,ATL,17.2,0.4,1.0,Thunderstorm
2025-05-15,23,ATL,23.0,12.2,0.0,Rain
2025-05-16,0,ATL,28.7,8.2,0.0,Cloudy
2025-05-16,1,ATL,28.8,10.5,0.5,Clear
2025-05-16,2,ATL,33.2,13.6,0.5,Snow
2025-05-16,3,ATL,14.6,12.2,0.0,Fog
2025-05-16,4,ATL,24.5,9.7,0.5,Fog
2025-05-16,5,ATL,25.5,14.9,0.5,Rain
2025-05-16,6,ATL,17.1,10.7,0.0,Fog
2025-05-16,7,ATL,21.6,13.3,0.0,Thunderstorm
2025-05-16,8,ATL,15.9,1.8,0.1,Clear
2025-05-16,9,ATL,15.9,4.2,0.0,Rain
2025-05-16,10,ATL,21.0,0.3,5.0,Rain
2025-05-16,11,ATL,11.6,7.3,1.0,Rain
2025-05-16,12,ATL,31.9,12.9,0.5,Thunderstorm
2025-05-16,13,ATL,26.2,4.2,5.0,Thunderstorm
2025-05-16,14,ATL,31.4,7.7,5.0,Cloudy
2025-05-16,15,ATL,16.0,14.0,0.0,Snow
2025-05-16,16,ATL,22.1,13.4,0.0,Rain
2025-05-16,17,ATL,35.0,3.4,0.0,Rain
2025-05-16,18,ATL,30.9,0.3,1.0,Rain
2025-05-16,19,ATL,19.7,14.0,5.0,Clear
2025-05-16,20,ATL,33.5,6.3,5.0,Thunderstorm
2025-05-16,21,ATL,22.2,13.6,0.0,Clear
2025-05-16,22,ATL,28.1,9.1,5.0,Snow
2025-05-16,23,ATL,23.3,14.4,1.0,Fog
2025-05-17,0,ATL,19.8,6.3,0.0,Thunderstorm
2025-05-17,1,ATL,26.8,11.4,0.0,Clear
2025-05-17,2,ATL,28.8,4.8,0.0,Clear
2025-05-17,3,ATL,10.7,1.4,1.0,Thunderstorm
2025-05-17,4,ATL,12.6,5.4,0.0,Fog
2025-05-17,5,ATL,23.5,13.7,0.1,Thunderstorm
2025-05-17,6,ATL,15.5,4.3,0.5,Clear
2025-05-17,7,ATL,33.4,4.4,1.0,Clear
2025-05-17,8,ATL,29.3,7.7,0.5,Rain
2025-05-17,9,ATL,26.4,5.3,0.0,Snow
2025-05-17,10,ATL,18.7,14.7,0.0,Fog
2025-05-17,11,ATL,14.6,5.7,0.0,Clear
2025-05-17,12,ATL,19.1,5.9,0.5,Cloudy
2025-05-17,13,ATL,16.7,12.8,0.1,Cloudy
2025-05-17,14,ATL,10.8,1.9,0.5,Snow
2025-05-17,15,ATL,29.0,11.8,0.0,Snow
2025-05-17,16,ATL,12.4,1.5,1.0,Snow
2025-05-17,17,ATL,32.9,3.1,1.0,Cloudy
2025-05-17,18,ATL,19.4,10.6,5.0,Rain
2025-05-17,19,ATL,26.7,9.2,0.1,Rain
2025-05-17,20,ATL,11.7,7.0,1.0,Thunderstorm
2025-05-17,21,ATL,10.0,5.4,0.5,Fog
2025-05-17,22,ATL,31.5,4.7,0.0,Rain
2025-05-17,23,ATL,16.7,14.4,0.1,Thunderstorm
2025-05-18,0,ATL,25.8,13.0,5.0,Thunderstorm
2025-05-18,1,ATL,19.3,9.2,0.0,Cloudy
2025-05-18,2,ATL,14.8,13.2,0.0,Cloudy
2025-05-18,3,ATL,29.3,14.4,1.0,Snow
2025-05-18,4,ATL,14.4,11.3,0.0,Rain
2025-05-18,5,ATL,19.1,0.6,0.0,Clear
2025-05-18,6,ATL,30.1,12.9,0.0,Cloudy
2025-05-18,7,ATL,14.9,6.7,1.0,Rain
2025-05-18,8,ATL,24.6,13.9,0.0,Clear
2025-05-18,9,ATL,26.1,0.3,0.5,Rain
2025-05-18,10,ATL,24.5,12.1,0.0,Fog
2025-05-18,11,ATL,10.6,7.4,0.0,Snow
2025-05-18,12,ATL,33.5,2.4,1.0,Cloudy
2025-05-18,13,ATL,15.1,1.7,0.5,Snow
2025-05-18,14,ATL,28.6,5.8,0.0,Snow
2025-05-18,15,ATL,16.2,5.3,0.1,Fog
2025-05-18,16,ATL,21.6,2.5,0.0,Rain
2025-05-18,17,ATL,12.4,11.2,1.0,Clear
2025-05-18,18,ATL,11.5,8.5,0.5,Clear
2025-05-18,19,ATL,12.3,3.4,1.0,Clear
2025-05-18,20,ATL,13.2,1.8,0.0,Snow
2025-05-18,21,ATL,26.7,14.8,5.0,Fog
2025-05-18,22,ATL,32.9,11.7,0.0,Snow
2025-05-18,23,ATL,10.5,4.6,1.0,Fog
2025-05-19,0,ATL,22.5,12.6,1.0,Snow
2025-05-19,1,ATL,24.8,5.2,0.5,Snow
2025-05-19,2,ATL,33.9,4.7,1.0,Snow
2025-05-19,3,ATL,19.4,13.0,5.0,Cloudy
2025-05-19,4,ATL,14.7,11.4,0.0,Fog
2025-05-19,5,ATL,11.1,12.0,0.0,Snow
2025-05-19,6,ATL,10.2,9.9,0.0,Clear
2025-05-19,7,ATL,13.9,3.4,0.1,Cloudy
2025-05-19,8,ATL,32.9,1.2,0.0,Thunderstorm
2025-05-19,9,ATL,32.1,4.4,0.0,Fog
2025-05-19,10,ATL,25.3,8.0,0.0,Thunderstorm
2025-05-19,11,ATL,22.1,2.5,5.0,Fog
2025-05-19,12,ATL,12.2,1.2,0.5,Snow
2025-05-19,13,ATL,21.8,5.7,0.0,Snow
2025-05-19,14,ATL,18.7,6.4,5.0,Fog
2025-05-19,15,ATL,29.2,10.7,5.0,Thunderstorm
2025-05-19,16,ATL,24.2,8.0,5.0,Thunderstorm
2025-05-19,17,ATL,26.9,8.8,0.5,Rain
2025-05-19,18,ATL,23.7,12.7,0.0,Fog
2025-05-19,19,ATL,23.5,9.0,0.0,Thunderstorm
2025-05-19,20,ATL,19.4,2.5,0.1,Clear
2025-05-19,21,ATL,15.3,11.7,0.0,Clear
2025-05-19,22,ATL,11.6,4.7,0.0,Fog
2025-05-19,23,ATL,17.3,4.2,5.0,Snow
2025-05-20,0,ATL,13.5,7.2,0.1,Thunderstorm
2025-05-20,1,ATL,14.0,4.0,5.0,Clear
2025-05-20,2,ATL,33.8,9.0,0.5,Thunderstorm
2025-05-20,3,ATL,13.4,10.5,0.1,Thunderstorm
2025-05-20,4,ATL,24.0,0.8,0.5,Snow
2025-05-20,5,ATL,25.1,13.4,0.1,Clear
2025-05-20,6,ATL,28.4,1.1,0.0,Thunderstorm
2025-05-20,7,ATL,11.9,12.5,1.0,Rain
2025-05-20,8,ATL,23.6,9.3,0.1,Rain
2025-05-20,9,ATL,28.6,9.4,1.0,Fog
2025-05-20,10,ATL,27.8,12.8,5.0,Fog
2025-05-20,11,ATL,22.4,3.4,0.0,Fog
2025-05-20,12,ATL,10.3,2.6,5.0,Thunderstorm
2025-05-20,13,ATL,23.9,3.4,0.1,Fog
2025-05-20,14,ATL,13.8,12.0,0.0,Rain
2025-05-20,15,ATL,19.6,13.7,0.5,Thunderstorm
2025-05-20,16,ATL,17.8,7.2,1.0,Rain
2025-05-20,17,ATL,32.7,3.2,0.0,Rain
2025-05-20,18,ATL,26.6,14.2,0.0,Clear
2025-05-20,19,ATL,24.6,2.0,5.0,Clear
2025-05-20,20,ATL,28.5,7.6,0.0,Cloudy
2025-05-20,21,ATL,29.6,7.2,0.5,Snow
2025-05-20,22,ATL,19.5,14.2,0.0,Fog
2025-05-20,23,ATL,30.6,7.0,0.5,Thunderstorm
2025-05-21,0,ATL,10.1,5.7,0.0,Rain
2025-05-21,1,ATL,15.8,4.8,0.5,Thunderstorm
2025-05-21,2,ATL,15.9,13.9,0.0,Snow
2025-05-21,3,ATL,27.8,4.3,0.0,Snow
2025-05-21,4,ATL,25.2,6.1,1.0,Fog
2025-05-21,5,ATL,32.1,13.5,0.1,Snow
2025-05-21,6,ATL,24.0,6.9,1.0,Thunderstorm
2025-05-21,7,ATL,12.3,12.8,0.0,Snow
2025-05-21,8,ATL,28.2,10.6,0.0,Cloudy
2025-05-21,9,ATL,22.2,6.5,0.0,Thunderstorm
2025-05-21,10,ATL,25.2,12.3,0.0,Cloudy
2025-05-21,11,ATL,33.8,3.5,1.0,Snow
2025-05-21,12,ATL,12.5,14.4,0.1,Thunderstorm
2025-05-21,13,ATL,26.7,9.1,1.0,Clear
2025-05-21,14,ATL,29.4,7.7,5.0,Snow
2025-05-21,15,ATL,31.2,11.8,0.5,Rain
2025-05-21,16,ATL,27.8,7.7,0.0,Snow
2025-05-21,17,ATL,27.4,10.8,0.0,Fog
2025-05-21,18,ATL,21.5,4.2,0.0,Fog
2025-05-21,19,ATL,14.2,12.5,5.0,Snow
2025-05-21,20,ATL,24.5,0.7,1.0,Thunderstorm
2025-05-21,21,ATL,25.3,9.3,0.5,Clear
2025-05-21,22,ATL,34.3,13.4,0.1,Thunderstorm
2025-05-21,23,ATL,18.2,7.2,0.0,Thunderstorm
2025-05-22,0,ATL,14.9,10.5,0.0,Cloudy
2025-05-22,1,ATL,28.1,7.0,5.0,Snow
2025-05-22,2,ATL,10.8,11.1,0.0,Rain
2025-05-22,3,ATL,26.4,13.8,0.1,Cloudy
2025-05-22,4,ATL,21.4,9.8,0.0,Cloudy
2025-05-22,5,ATL,15.8,3.9,0.0,Thunderstorm
2025-05-22,6,ATL,21.5,12.9,0.0,Thunderstorm
2025-05-22,7,ATL,19.3,2.9,1.0,Fog
2025-05-22,8,ATL,34.7,11.1,0.0,Snow
2025-05-22,9,ATL,17.5,8.0,0.5,Cloudy
2025-05-22,10,ATL,13.6,10.6,0.5,Thunderstorm
2025-05-22,11,ATL,21.8,3.1,0.0,Snow
2025-05-22,12,ATL,19.2,2.2,1.0,Snow
2025-05-22,13,ATL,15.6,4.5,0.0,Rain
2025-05-22,14,ATL,34.1,9.3,5.0,Fog
2025-05-22,15,ATL,31.9,14.6,0.0,Fog
2025-05-22,16,ATL,27.0,6.3,0.0,Thunderstorm
2025-05-22,17,ATL,26.0,10.4,5.0,Fog
2025-05-22,18,ATL,21.5,11.7,5.0,Snow
2025-05-22,19,ATL,20.2,6.5,0.0,Thunderstorm
2025-05-22,20,ATL,26.8,1.5,1.0,Cloudy
2025-05-22,21,ATL,17.1,2.2,0.5,Thunderstorm
2025-05-22,22,ATL,14.3,7.5,0.1,Fog
2025-05-22,23,ATL,34.3,9.7,0.0,Cloudy
2025-05-23,0,ATL,33.1,10.8,0.1,Fog
2025-05-23,1,ATL,23.8,10.1,5.0,Rain
2025-05-23,2,ATL,34.2,9.9,0.1,Thunderstorm
2025-05-23,3,ATL,24.8,13.2,1.0,Fog
2025-05-23,4,ATL,25.6,7.2,0.0,Rain
2025-05-23,5,ATL,33.6,2.0,0.1,Snow
2025-05-23,6,ATL,13.2,11.8,0.5,Fog
2025-05-23,7,ATL,18.9,10.0,0.0,Cloudy
2025-05-23,8,ATL,23.2,11.9,1.0,Rain
2025-05-23,9,ATL,19.9,9.1,0.0,Fog
2025-05-23,10,ATL,27.4,7.2,0.5,Clear
2025-05-23,11,ATL,17.7,13.2,0.0,Cloudy
2025-05-23,12,ATL,33.8,8.3,0.1,Cloudy
2025-05-23,13,ATL,30.7,3.4,1.0,Thunderstorm
2025-05-23,14,ATL,11.5,4.0,0.0,Fog
2025-05-23,15,ATL,11.1,4.6,0.1,Snow
2025-05-23,16,ATL,31.4,7.2,0.1,Fog
2025-05-23,17,ATL,10.2,12.3,5.0,Rain
2025-05-23,18,ATL,22.0,11.3,0.0,Rain
2025-05-23,19,ATL,17.6,11.5,0.0,Rain
2025-05-23,20,ATL,30.8,11.9,0.0,Rain
2025-05-23,21,ATL,23.9,14.7,0.0,Fog
2025-05-23,22,ATL,31.6,12.5,5.0,Snow
2025-05-23,23,ATL,18.1,2.8,0.0,Rain
2025-05-24,0,ATL,31.4,7.0,0.0,Thunderstorm
2025-05-24,1,ATL,11.1,7.8,0.0,Fog
2025-05-24,2,ATL,23.5,14.7,0.0,Rain
2025-05-24,3,ATL,19.6,0.7,1.0,Rain
2025-05-24,4,ATL,28.2,15.0,0.5,Rain
2025-05-24,5,ATL,22.7,4.0,0.1,Clear
2025-05-24,6,ATL,17.1,2.1,0.0,Cloudy
2025-05-24,7,ATL,26.7,5.6,0.0,Snow
2025-05-24,8,ATL,24.2,1.1,1.0,Snow
2025-05-24,9,ATL,11.0,6.2,0.0,Thunderstorm
2025-05-24,10,ATL,17.9,14.5,0.0,Cloudy
2025-05-24,11,ATL,30.9,2.3,5.0,Fog
2025-05-24,12,ATL,24.4,7.9,5.0,Snow
2025-05-24,13,ATL,29.5,7.1,0.0,Cloudy
2025-05-24,14,ATL,18.1,12.8,0.0,Thunderstorm
2025-05-24,15,ATL,31.8,0.9,0.0,Rain
2025-05-24,16,ATL,12.6,11.3,0.0,Cloudy
2025-05-24,17,ATL,15.2,5.5,0.0,Cloudy
2025-05-24,18,ATL,23.8,2.6,0.1,Clear
2025-05-24,19,ATL,30.9,8.1,0.0,Cloudy
2025-05-24,20,ATL,31.8,14.2,5.0,Snow
2025-05-24,21,ATL,24.9,11.8,0.0,Thunderstorm
2025-05-24,22,ATL,31.2,9.1,0.0,Cloudy
2025-05-24,23,ATL,21.1,7.8,1.0,Cloudy
2025-05-25,0,ATL,20.9,6.8,0.0,Fog
2025-05-25,1,ATL,14.5,1.4,0.0,Rain
2025-05-25,2,ATL,20.9,13.9,0.0,Cloudy
2025-05-25,3,ATL,12.3,0.3,0.1,Cloudy
2025-05-25,4,ATL,12.9,14.2,0.1,Clear
2025-05-25,5,ATL,19.0,0.0,0.1,Rain
2025-05-25,6,ATL,25.9,8.6,5.0,Cloudy
2025-05-25,7,ATL,34.9,7.5,0.0,Rain
2025-05-25,8,ATL,27.5,10.9,1.0,Thunderstorm
2025-05-25,9,ATL,34.2,1.9,0.0,Cloudy
2025-05-25,10,ATL,11.6,0.2,0.0,Clear
2025-05-25,11,ATL,16.5,5.1,5.0,Clear
2025-05-25,12,ATL,22.9,14.1,0.0,Snow
2025-05-25,13,ATL,14.8,0.7,0.1,Rain
2025-05-25,14,ATL,22.1,3.8,0.5,Cloudy
2025-05-25,15,ATL,27.0,5.3,0.0,Snow
2025-05-25,16,ATL,10.1,5.0,0.1,Rain
2025-05-25,17,ATL,25.6,14.7,0.0,Thunderstorm
2025-05-25,18,ATL,19.6,8.3,0.1,Cloudy
2025-05-25,19,ATL,29.0,11.5,0.0,Thunderstorm
2025-05-25,20,ATL,22.7,0.3,0.0,Snow
2025-05-25,21,ATL,18.3,11.4,1.0,Thunderstorm
2025-05-25,22,ATL,31.2,6.8,5.0,Rain
2025-05-25,23,ATL,16.9,11.5,0.5,Rain
2025-05-26,0,ATL,10.6,0.8,0.1,Cloudy
2025-05-26,1,ATL,33.9,1.2,0.5,Clear
2025-05-26,2,ATL,17.2,0.4,0.0,Thunderstorm
2025-05-26,3,ATL,27.7,0.0,0.1,Thunderstorm
2025-05-26,4,ATL,17.3,6.6,1.0,Fog
2025-05-26,5,ATL,18.4,4.7,0.5,Cloudy
2025-05-26,6,ATL,11.2,10.9,0.1,Thunderstorm
2025-05-26,7,ATL,21.2,4.4,0.5,Rain
2025-05-26,8,ATL,21.5,4.2,0.0,Thunderstorm
2025-05-26,9,ATL,10.7,6.9,1.0,Thunderstorm
2025-05-26,10,ATL,28.1,6.2,0.0,Thunderstorm
2025-05-26,11,ATL,10.5,7.3,5.0,Clear
2025-05-26,12,ATL,27.9,7.0,1.0,Cloudy
2025-05-26,13,ATL,32.3,7.9,0.5,Fog
2025-05-26,14,ATL,34.7,8.3,0.0,Snow
2025-05-26,15,ATL,18.0,13.6,0.0,Snow
2025-05-26,16,ATL,34.7,13.1,0.1,Cloudy
2025-05-26,17,ATL,21.8,0.4,0.0,Clear
2025-05-26,18,ATL,17.4,3.0,0.0,Cloudy
2025-05-26,19,ATL,23.8,6.0,1.0,Thunderstorm
2025-05-26,20,ATL,16.4,11.6,0.5,Rain
2025-05-26,21,ATL,27.3,6.5,0.5,Cloudy
2025-05-26,22,ATL,27.1,8.4,0.0,Rain
