FL_DATE,ORIGIN,DEST,OP_CARRIER,CRS_DEP_TIME,CRS_ARR_TIME,DEP_DELAY,ARR_DELAY,DISTANCE
2025-05-05,ATL,DFW,AA,266,443,20,25,1451
2025-05-04,JFK,ATL,SW,1439,1661,-5,-5,2265
2025-05-20,ORD,DFW,JB,1505,1722,5,15,2478
2025-05-16,ATL,JFK,JB,1472,1607,-5,5,2483
2025-05-06,DFW,LAX,JB,2197,82,20,30,1962
2025-05-27,JFK,LAX,UA,1731,1892,0,0,1718
2025-05-09,ORD,DFW,SW,1596,1855,10,5,1291
2025-05-18,ATL,ORD,UA,8,139,20,25,1501
2025-05-10,ORD,ATL,DL,443,684,0,5,2202
2025-05-28,ATL,DFW,JB,1835,1973,0,10,1077
2025-05-12,JFK,LAX,AA,2154,44,0,5,1900
2025-05-02,JFK,ORD,SW,1276,1467,5,5,2376
2025-05-26,LAX,ORD,SW,1677,1934,20,30,913
2025-05-20,JFK,ORD,UA,2151,2388,20,20,2293
2025-05-30,DFW,ATL,JB,2145,22,20,15,449
2025-05-24,DFW,ORD,AA,361,581,0,10,2130
2025-05-15,JFK,DFW,AA,14,314,15,25,1639
2025-05-30,JFK,DFW,JB,1661,1754,10,5,1421
2025-05-11,JFK,LAX,DL,1715,1846,20,15,1542
2025-05-29,JFK,LAX,SW,1962,2060,30,30,1013
2025-05-20,DFW,JFK,AA,2152,41,-10,0,672
2025-05-06,JFK,ORD,UA,1326,1603,5,10,932
2025-05-28,LAX,JFK,AA,1184,1482,30,35,2063
2025-05-06,ATL,LAX,AA,2079,2379,20,15,1654
2025-05-06,JFK,ATL,DL,421,593,-10,-15,2481
2025-05-19,LAX,ORD,AA,676,928,30,25,843
2025-05-13,ORD,LAX,AA,1334,1393,30,30,450
2025-05-02,DFW,LAX,DL,624,671,-5,-10,344
2025-05-11,JFK,ATL,JB,568,659,30,40,1129
2025-05-21,ORD,LAX,AA,484,776,15,20,1005
2025-05-11,ATL,DFW,SW,299,510,10,15,550
2025-05-03,LAX,ORD,AA,536,636,10,20,501
2025-05-11,LAX,ATL,JB,857,1093,10,10,1548
2025-05-28,JFK,ORD,AA,821,970,20,25,2104
2025-05-15,ORD,LAX,SW,338,542,10,10,976
2025-05-03,LAX,DFW,UA,1346,1597,10,15,1334
2025-05-17,ORD,LAX,DL,2257,146,-5,5,1011
2025-05-24,DFW,LAX,DL,655,894,0,10,2382
2025-05-15,ATL,ORD,UA,219,336,-10,-5,572
2025-05-02,DFW,JFK,DL,2111,2275,5,0,1783
2025-05-12,LAX,ORD,DL,1477,1770,30,30,434
2025-05-14,ATL,LAX,SW,825,894,15,25,307
2025-05-21,DFW,ORD,DL,699,747,10,15,1765
2025-05-20,JFK,LAX,SW,191,326,20,15,854
2025-05-10,DFW,ORD,UA,1991,2125,15,10,1967
2025-05-02,JFK,ORD,SW,822,996,15,20,1248
2025-05-02,ATL,DFW,UA,2239,2358,10,20,762
2025-05-19,JFK,DFW,DL,2004,2132,20,15,1054
2025-05-27,ORD,ATL,JB,2163,2374,30,30,687
2025-05-14,ATL,ORD,SW,2274,2322,30,25,2038
2025-05-14,LAX,ORD,AA,946,1057,5,0,577
2025-05-13,JFK,ATL,UA,246,342,-5,0,215
2025-05-05,JFK,DFW,UA,617,847,0,-5,339
2025-05-03,DFW,ORD,JB,1936,2228,-5,-5,2101
2025-05-28,LAX,DFW,JB,2021,2244,-5,0,1406
2025-05-13,DFW,JFK,JB,357,451,30,25,1863
2025-05-27,JFK,DFW,DL,734,918,20,30,985
2025-05-26,DFW,ORD,DL,368,451,20,15,341
2025-05-24,JFK,DFW,JB,111,242,15,10,615
2025-05-10,ATL,JFK,AA,1491,1605,30,30,1178
2025-05-21,DFW,JFK,DL,2352,131,-5,-10,210
2025-05-13,ATL,DFW,DL,1288,1361,15,20,2477
2025-05-24,ATL,LAX,SW,2090,2354,30,40,265
2025-05-21,ORD,LAX,UA,974,1178,30,35,2269
2025-05-25,DFW,JFK,JB,519,693,-5,-5,1910
2025-05-08,JFK,LAX,JB,1102,1227,10,20,266
2025-05-04,ATL,JFK,JB,184,356,-5,-10,906
2025-05-01,ATL,DFW,UA,2337,84,10,5,2202
2025-05-26,JFK,LAX,DL,1595,1768,5,0,850
2025-05-14,DFW,ORD,UA,2218,2356,-5,-10,618
2025-05-17,ORD,DFW,JB,53,256,0,10,278
2025-05-01,ORD,LAX,UA,1971,2270,30,35,1925
2025-05-06,JFK,DFW,DL,1804,1974,-10,-15,1250
2025-05-17,ORD,JFK,AA,1846,1922,-10,-15,1092
2025-05-15,LAX,ATL,JB,1719,1789,-10,-5,2315
2025-05-15,DFW,ORD,JB,955,1159,15,20,1810
2025-05-01,ORD,LAX,UA,657,775,20,20,766
2025-05-01,ATL,LAX,SW,1327,1438,15,10,2301
2025-05-11,DFW,ORD,SW,805,1088,20,20,1348
2025-05-15,ATL,LAX,AA,285,326,-5,0,1750
2025-05-02,DFW,ORD,AA,1306,1466,0,-5,748
2025-05-27,ATL,DFW,AA,2262,156,15,25,1608
2025-05-24,ATL,LAX,DL,400,594,30,30,2438
2025-05-29,JFK,ATL,SW,2209,2335,-5,-10,2348
2025-05-13,ORD,LAX,AA,46,140,5,10,780
2025-05-03,ORD,LAX,JB,1902,2037,30,40,413
2025-05-11,ORD,LAX,SW,1472,1742,0,10,505
2025-05-23,ATL,DFW,JB,1388,1585,0,10,869
2025-05-07,LAX,ATL,SW,456,501,20,20,1501
2025-05-13,ATL,JFK,AA,1382,1629,15,25,1309
2025-05-17,ORD,DFW,SW,1726,1843,20,25,838
2025-05-21,ATL,JFK,SW,517,567,20,15,2341
2025-05-11,DFW,JFK,AA,2337,54,-5,-5,441
2025-05-17,ORD,JFK,UA,551,694,30,35,1138
2025-05-13,JFK,ATL,DL,1226,1448,-5,-10,1887
2025-05-25,ORD,ATL,DL,793,876,5,15,257
2025-05-09,ATL,JFK,DL,1205,1246,30,35,825
2025-05-04,ATL,JFK,SW,1940,2205,-5,-5,1776
2025-05-10,ATL,JFK,JB,1163,1202,15,15,1273
2025-05-13,JFK,DFW,AA,1520,1558,20,25,1772
2025-05-20,ATL,ORD,UA,2221,2265,5,5,1665
2025-05-24,DFW,ATL,UA,1735,1887,30,30,1260
2025-05-24,ATL,JFK,JB,404,547,10,5,2363
2025-05-22,LAX,ORD,AA,1052,1328,30,30,866
2025-05-15,LAX,ATL,UA,1492,1776,30,30,1360
2025-05-22,DFW,ORD,DL,1276,1541,-10,-5,993
2025-05-14,ORD,DFW,AA,1596,1664,20,30,1584
2025-05-14,JFK,ORD,SW,177,326,5,15,972
2025-05-01,ATL,DFW,JB,1204,1474,-10,-5,1376
2025-05-14,ORD,ATL,UA,2104,2235,30,25,2401
2025-05-28,ORD,LAX,JB,1745,1981,20,30,2422
2025-05-01,JFK,ATL,AA,1402,1488,0,5,1074
2025-05-10,DFW,LAX,DL,615,645,30,35,1131
2025-05-19,DFW,LAX,UA,2043,2292,10,15,1129
2025-05-07,JFK,ATL,AA,1577,1799,-10,-10,1626
2025-05-14,ORD,LAX,DL,1689,1874,5,10,354
2025-05-25,JFK,ATL,DL,1782,2077,-10,-10,1796
2025-05-24,JFK,DFW,UA,960,1239,-5,0,1594
2025-05-17,LAX,DFW,AA,347,621,-5,5,457
2025-05-18,ORD,JFK,SW,1756,2014,-10,-5,1259
2025-05-29,ATL,LAX,DL,71,125,15,10,1838
2025-05-13,JFK,ATL,DL,2068,2306,10,15,352
2025-05-18,ATL,DFW,UA,961,1140,20,15,371
2025-05-28,ATL,JFK,AA,682,758,20,30,1721
2025-05-07,LAX,ATL,SW,1858,1891,20,20,757
2025-05-26,ATL,JFK,DL,268,534,5,5,1307
2025-05-13,ATL,JFK,DL,1901,2200,20,15,229
2025-05-22,DFW,JFK,JB,32,234,30,35,1752
2025-05-02,LAX,DFW,JB,205,465,-5,-5,2171
2025-05-02,DFW,LAX,AA,164,376,30,40,1215
2025-05-14,ATL,ORD,AA,1760,1838,15,10,2309
2025-05-21,ORD,ATL,JB,2153,2333,15,15,831
2025-05-12,ORD,DFW,AA,1379,1632,0,10,399
2025-05-06,JFK,DFW,UA,1774,2052,15,10,1548
2025-05-29,DFW,JFK,JB,1595,1662,0,-5,609
2025-05-11,DFW,LAX,AA,1058,1115,5,5,1829
2025-05-28,ATL,DFW,JB,2121,2351,5,0,1747
2025-05-18,LAX,JFK,AA,1807,1990,15,20,1078
2025-05-25,ORD,JFK,JB,2243,2324,0,5,975
2025-05-06,DFW,ATL,SW,2355,46,20,25,256
2025-05-08,LAX,DFW,AA,2344,96,-5,0,1448
2025-05-03,LAX,ATL,SW,1991,2050,10,10,2094
2025-05-30,DFW,ORD,DL,722,807,30,30,1001
2025-05-27,DFW,ATL,UA,2133,2325,0,10,1736
2025-05-16,ATL,ORD,DL,1375,1429,5,10,223
2025-05-13,ORD,LAX,JB,511,713,-5,-5,1387
2025-05-22,DFW,ORD,DL,1280,1530,0,10,2061
2025-05-30,ORD,JFK,JB,605,673,5,5,846
2025-05-01,ORD,DFW,SW,1818,1887,5,10,2114
2025-05-08,LAX,JFK,SW,790,964,15,15,2102
2025-05-12,ORD,LAX,SW,1887,2167,10,20,2201
2025-05-07,ORD,LAX,DL,1193,1318,-5,-10,1625
2025-05-21,JFK,DFW,UA,1110,1268,10,10,1904
2025-05-06,JFK,ATL,UA,2301,2337,-10,0,897
2025-05-19,ATL,ORD,DL,2158,2292,-5,0,1555
2025-05-07,JFK,ORD,DL,1027,1149,10,15,228
2025-05-01,DFW,ATL,UA,1333,1438,5,15,1249
2025-05-14,JFK,DFW,AA,198,383,-5,0,751
2025-05-20,DFW,LAX,DL,1263,1339,15,25,2265
2025-05-29,DFW,ORD,JB,79,266,15,25,2101
2025-05-16,ORD,DFW,DL,1823,1952,30,35,1208
2025-05-12,ORD,ATL,UA,921,1134,0,-5,1818
2025-05-12,DFW,LAX,UA,936,1157,5,0,2070
2025-05-16,ATL,ORD,UA,1753,1924,0,5,1060
2025-05-07,JFK,ORD,SW,780,921,0,5,1954
2025-05-02,JFK,ORD,AA,1628,1910,0,0,2081
2025-05-01,ORD,LAX,UA,511,811,-10,0,1848
2025-05-26,DFW,ORD,DL,1084,1123,20,30,1941
2025-05-22,ORD,LAX,UA,837,1047,-10,-15,1366
2025-05-22,ATL,LAX,SW,289,563,30,25,1659
2025-05-06,DFW,ORD,JB,1471,1731,30,30,1805
2025-05-07,JFK,ATL,DL,1370,1481,-10,-15,1905
2025-05-08,LAX,ATL,UA,903,1172,5,0,1269
2025-05-12,LAX,DFW,JB,783,845,15,10,948
2025-05-21,LAX,ORD,SW,1029,1318,10,10,658
2025-05-09,ORD,DFW,AA,1099,1264,15,10,2382
2025-05-26,ATL,LAX,DL,1654,1724,-10,-10,2387
2025-05-19,ORD,DFW,AA,84,290,5,10,263
2025-05-14,ATL,LAX,UA,1629,1862,30,25,1339
2025-05-08,LAX,ATL,SW,1829,1888,15,25,2480
2025-05-15,ORD,ATL,SW,934,1177,15,20,1670
2025-05-07,JFK,ORD,AA,984,1142,20,20,2075
2025-05-30,ATL,JFK,UA,665,743,30,35,1642
2025-05-30,ORD,DFW,UA,731,920,-10,-10,412
2025-05-07,JFK,ATL,JB,1034,1305,20,25,200
2025-05-11,ATL,LAX,SW,1275,1344,10,20,521
2025-05-06,DFW,ORD,AA,912,1129,15,25,2368
2025-05-08,JFK,LAX,SW,1189,1422,15,10,1818
2025-05-03,JFK,ORD,UA,1618,1751,10,15,1758
2025-05-30,ATL,LAX,UA,1920,1952,15,20,1804
2025-05-22,ORD,LAX,SW,1532,1774,20,15,1528
2025-05-18,ORD,LAX,SW,1488,1605,20,25,2186
2025-05-22,JFK,ATL,DL,628,886,15,15,2108
2025-05-21,JFK,ORD,SW,2063,2177,30,35,719
2025-05-11,JFK,DFW,JB,522,663,20,20,1667
2025-05-24,ORD,JFK,JB,1265,1470,30,35,1166
2025-05-28,ATL,ORD,JB,1205,1394,-10,-15,2497
2025-05-13,ATL,DFW,AA,1755,1910,0,5,538
2025-05-29,ATL,ORD,DL,653,816,-10,0,1267
2025-05-08,ATL,LAX,UA,1933,2069,-5,0,1637
2025-05-15,LAX,ORD,UA,1432,1689,0,10,1062
2025-05-04,LAX,DFW,UA,1791,1967,20,25,789
2025-05-01,LAX,ATL,SW,1846,2041,20,30,715
2025-05-12,ATL,ORD,UA,1601,1811,15,25,1627
2025-05-27,JFK,DFW,SW,2155,35,-10,-5,1879
2025-05-06,ATL,JFK,JB,2157,2312,-10,0,1877
2025-05-19,DFW,LAX,DL,1028,1328,-5,5,2109
2025-05-10,DFW,LAX,AA,1713,1762,15,10,1828
2025-05-15,JFK,LAX,JB,418,710,30,40,1608
2025-05-21,ORD,ATL,SW,1817,2104,15,10,1458
2025-05-29,ORD,DFW,DL,536,776,5,0,1775
2025-05-30,ATL,LAX,SW,33,102,10,10,2280
2025-05-03,DFW,ORD,JB,459,515,0,10,2392
2025-05-30,JFK,LAX,SW,1346,1531,20,25,1812
2025-05-08,JFK,LAX,DL,1261,1322,0,0,1805
2025-05-08,ORD,DFW,JB,1297,1378,30,25,1102
2025-05-02,LAX,JFK,JB,1024,1275,30,25,2156
2025-05-13,JFK,LAX,SW,126,235,0,-5,1197
2025-05-03,LAX,DFW,DL,996,1296,10,20,1380
2025-05-17,ATL,JFK,AA,2019,2233,30,30,1381
2025-05-13,JFK,DFW,AA,1813,1859,30,30,1653
2025-05-06,LAX,ORD,DL,1302,1530,15,25,2190
2025-05-10,DFW,LAX,SW,1559,1741,-10,0,2095
2025-05-08,LAX,JFK,JB,176,316,5,10,1441
2025-05-06,ORD,LAX,AA,950,1091,10,10,1935
2025-05-22,DFW,JFK,UA,1056,1350,20,25,2176
2025-05-10,JFK,ORD,SW,1550,1814,10,10,1263
2025-05-21,LAX,ATL,JB,1612,1767,-10,-15,1636
2025-05-16,DFW,ORD,UA,615,774,20,25,2381
2025-05-16,DFW,ORD,JB,185,308,0,0,568
2025-05-26,LAX,ATL,JB,763,848,15,20,619
2025-05-22,LAX,DFW,AA,509,762,15,15,766
2025-05-21,JFK,ORD,SW,2022,2278,10,15,2200
2025-05-16,ORD,DFW,JB,189,277,5,10,2181
2025-05-08,JFK,DFW,AA,2230,128,30,40,733
2025-05-02,DFW,JFK,UA,1901,2199,-5,5,2191
2025-05-12,LAX,ATL,UA,196,266,0,10,1188
2025-05-01,LAX,ATL,AA,18,273,5,10,1251
2025-05-06,LAX,ATL,SW,502,536,0,5,2314
2025-05-20,JFK,ATL,UA,513,638,-5,-10,469
2025-05-12,ORD,JFK,DL,56,188,10,10,563
2025-05-07,ATL,DFW,UA,25,155,-5,-5,470
2025-05-08,LAX,DFW,AA,2112,2299,5,5,1227
2025-05-19,LAX,DFW,AA,1645,1901,20,25,503
2025-05-16,ORD,LAX,SW,65,234,-10,0,681
2025-05-28,DFW,ORD,SW,1366,1429,-5,5,2257
2025-05-30,ATL,LAX,UA,1567,1726,20,15,346
2025-05-20,ATL,LAX,AA,2354,198,30,35,1096
2025-05-14,JFK,ATL,UA,612,836,10,10,466
2025-05-16,ATL,JFK,JB,807,902,20,30,1797
2025-05-11,LAX,DFW,AA,2296,157,20,25,1685
2025-05-04,JFK,LAX,SW,582,733,-10,-15,2047
2025-05-05,ORD,JFK,UA,2138,2264,-10,-15,1374
2025-05-04,JFK,LAX,DL,2173,2230,0,5,1539
2025-05-22,LAX,ATL,DL,901,1089,30,30,2360
2025-05-25,LAX,ATL,UA,225,329,15,25,1383
2025-05-20,JFK,LAX,SW,1306,1542,30,25,1166
2025-05-29,LAX,DFW,SW,2295,22,20,30,1529
2025-05-10,JFK,DFW,JB,1191,1283,30,40,1155
2025-05-24,ATL,ORD,JB,843,954,15,25,566
2025-05-24,LAX,DFW,UA,1744,1857,30,25,746
2025-05-21,LAX,JFK,DL,1474,1611,0,0,707
2025-05-13,JFK,ORD,SW,2106,2299,30,35,2238
2025-05-11,JFK,DFW,SW,787,904,10,15,422
2025-05-08,ATL,DFW,SW,2053,2304,15,15,2423
2025-05-30,LAX,DFW,SW,1457,1757,5,10,1970
2025-05-30,ATL,DFW,UA,2225,2306,0,5,2095
2025-05-18,JFK,LAX,JB,1497,1762,-10,-5,2466
2025-05-19,LAX,JFK,JB,1486,1542,30,35,1949
2025-05-02,DFW,ATL,SW,2061,2117,10,5,2392
2025-05-26,DFW,LAX,DL,988,1109,10,15,516
2025-05-09,JFK,LAX,AA,1903,2010,5,0,1178
2025-05-04,ATL,JFK,JB,439,624,20,25,705
2025-05-05,ORD,ATL,JB,2060,2299,-5,0,1002
2025-05-23,DFW,LAX,DL,568,817,0,5,1661
2025-05-03,JFK,ORD,AA,1375,1473,20,30,640
2025-05-28,LAX,DFW,JB,1654,1905,20,15,1130
2025-05-16,LAX,JFK,SW,94,367,30,25,472
2025-05-03,ORD,JFK,DL,73,260,-10,-15,1053
2025-05-03,JFK,ORD,AA,1679,1905,30,40,1990
2025-05-06,ORD,DFW,DL,708,912,-5,-5,916
2025-05-10,LAX,ORD,AA,68,272,-5,0,1270
2025-05-05,DFW,ATL,AA,2174,2272,30,35,224
2025-05-16,ATL,JFK,AA,1259,1361,-5,0,1325
2025-05-19,ORD,JFK,AA,1262,1366,30,35,872
2025-05-15,ORD,LAX,DL,1172,1281,20,25,910
2025-05-19,DFW,ORD,SW,213,447,30,35,776
2025-05-21,ORD,LAX,AA,2182,2345,10,15,2027
2025-05-15,ATL,LAX,AA,815,886,5,5,2079
2025-05-29,ATL,ORD,DL,60,234,-10,0,2197
2025-05-13,ORD,LAX,DL,2327,189,20,20,2337
2025-05-29,LAX,DFW,UA,2180,48,0,5,1229
2025-05-12,DFW,ORD,AA,1362,1482,10,15,2399
2025-05-07,ATL,JFK,AA,2212,103,5,15,1798
2025-05-30,JFK,ORD,AA,1943,2046,0,0,1455
2025-05-17,JFK,LAX,AA,2229,5,-5,-10,1618
2025-05-15,ATL,JFK,AA,2164,53,30,35,819
2025-05-09,ATL,LAX,UA,14,168,10,5,1709
2025-05-03,ORD,LAX,DL,1550,1745,20,15,813
2025-05-22,ATL,DFW,JB,1784,1838,0,10,2419
2025-05-23,JFK,LAX,AA,2154,2238,15,25,572
2025-05-10,ATL,ORD,SW,283,466,15,25,2425
2025-05-05,DFW,ORD,SW,914,1000,30,40,352
2025-05-22,DFW,ORD,JB,318,499,-5,-5,1483
2025-05-08,ORD,LAX,DL,702,742,0,5,2396
2025-05-06,LAX,JFK,SW,1915,1955,20,20,1052
2025-05-09,DFW,ATL,DL,2210,85,-5,0,807
2025-05-16,ATL,LAX,JB,250,549,30,25,237
2025-05-29,JFK,DFW,SW,1828,2085,5,10,1554
2025-05-21,ATL,LAX,UA,565,838,-5,-5,1096
2025-05-25,LAX,DFW,DL,1358,1453,0,5,1476
2025-05-14,ORD,DFW,UA,941,1001,-5,-10,1448
2025-05-09,ATL,LAX,JB,726,759,0,0,1959
2025-05-18,JFK,LAX,AA,1895,2135,30,30,1354
2025-05-20,LAX,ORD,UA,2206,2267,0,5,1165
2025-05-21,LAX,ATL,AA,862,1019,5,0,204
2025-05-12,DFW,ORD,UA,738,912,-10,-10,684
2025-05-23,JFK,LAX,DL,654,937,10,10,1678
2025-05-17,LAX,DFW,SW,2247,25,30,25,1880
2025-05-15,LAX,ORD,SW,473,656,0,0,2071
2025-05-07,ATL,DFW,DL,175,321,20,15,1762
2025-05-30,LAX,JFK,AA,342,375,20,15,2275
2025-05-12,ATL,LAX,JB,1130,1196,5,10,2369
2025-05-27,ORD,DFW,DL,1957,2048,15,10,2378
2025-05-12,LAX,DFW,JB,601,788,10,15,2332
2025-05-26,ATL,LAX,JB,1708,1768,-5,5,2106
2025-05-09,ATL,ORD,DL,1866,1979,0,10,854
2025-05-16,DFW,LAX,DL,990,1203,15,25,1280
2025-05-03,DFW,ORD,AA,739,1021,30,25,1652
2025-05-05,LAX,ATL,DL,2006,2246,-10,-5,209
2025-05-04,DFW,ORD,AA,61,337,30,30,485
2025-05-05,ATL,JFK,DL,1352,1522,20,20,1244
2025-05-19,LAX,JFK,JB,2221,2346,15,15,360
2025-05-04,ATL,ORD,AA,143,439,15,10,2057
2025-05-21,LAX,DFW,SW,220,381,10,10,1573
2025-05-16,ATL,LAX,UA,1757,1902,0,0,943
2025-05-29,ORD,ATL,DL,2232,2305,-10,-15,1913
2025-05-11,LAX,ATL,UA,622,851,15,10,2245
2025-05-09,ATL,ORD,AA,1420,1713,-10,-5,1694
2025-05-27,LAX,JFK,UA,386,670,20,25,1563
2025-05-22,ATL,ORD,SW,458,613,10,5,1115
2025-05-22,DFW,JFK,SW,498,743,-10,-15,1462
2025-05-03,ATL,DFW,UA,1194,1389,20,30,286
2025-05-26,ATL,DFW,AA,176,276,20,20,302
2025-05-08,LAX,ATL,UA,1622,1732,5,15,2449
2025-05-28,ORD,JFK,SW,1870,1939,5,0,454
2025-05-18,JFK,DFW,UA,807,884,15,10,1020
2025-05-18,DFW,ORD,SW,6,108,10,15,1780
2025-05-17,ORD,LAX,UA,442,589,20,15,1019
2025-05-21,ATL,DFW,AA,2340,100,5,5,712
2025-05-27,LAX,DFW,JB,2200,58,30,35,2177
2025-05-29,ATL,LAX,SW,2333,138,15,10,466
2025-05-06,LAX,ATL,JB,995,1290,5,10,2230
2025-05-14,JFK,DFW,UA,1358,1628,-10,-5,2161
2025-05-20,ATL,LAX,DL,1639,1673,10,15,2358
2025-05-17,LAX,DFW,AA,869,1162,15,25,823
2025-05-24,ORD,JFK,AA,1187,1228,-5,5,768
2025-05-27,ORD,ATL,DL,996,1296,-5,-10,1569
2025-05-08,ORD,LAX,JB,94,252,-5,0,910
2025-05-08,DFW,ATL,JB,1742,1943,10,5,2309
2025-05-07,ATL,LAX,DL,1230,1523,0,0,1339
2025-05-06,ORD,DFW,UA,527,574,-10,-10,1514
2025-05-27,JFK,LAX,SW,955,1086,30,40,1957
2025-05-13,LAX,ORD,JB,2003,2222,-5,-5,973
2025-05-08,ATL,DFW,JB,1304,1586,10,5,761
2025-05-08,ORD,JFK,DL,1671,1762,20,25,1782
2025-05-10,JFK,ATL,DL,1066,1166,-5,5,1610
2025-05-14,DFW,ORD,UA,1914,1999,20,30,2201
2025-05-16,JFK,ORD,AA,325,525,15,15,2184
2025-05-23,ORD,LAX,DL,237,370,10,15,2284
2025-05-03,DFW,ATL,UA,2000,2270,5,10,843
2025-05-09,ATL,DFW,UA,2338,127,0,-5,1955
2025-05-09,ORD,DFW,AA,476,697,-10,-15,1857
2025-05-07,LAX,DFW,DL,1250,1526,-5,5,1496
2025-05-28,ATL,ORD,JB,376,418,5,10,1043
2025-05-27,ATL,LAX,DL,605,863,-10,-15,2400
2025-05-06,JFK,ATL,AA,628,928,20,20,370
2025-05-26,ORD,ATL,AA,1515,1746,-5,5,1016
2025-05-17,DFW,LAX,JB,1754,1981,5,0,929
2025-05-22,DFW,JFK,SW,1444,1509,20,15,1453
2025-05-01,JFK,ORD,JB,925,1138,30,35,1642
2025-05-04,DFW,JFK,UA,1283,1533,-10,0,1209
2025-05-24,JFK,DFW,AA,450,644,5,0,1604
2025-05-26,DFW,ATL,UA,1295,1540,-5,5,951
2025-05-19,ORD,LAX,JB,2123,2361,10,15,340
2025-05-25,JFK,ORD,JB,667,856,-10,-15,884
2025-05-23,JFK,ATL,SW,1205,1465,15,15,1816
2025-05-03,DFW,ATL,JB,60,350,0,10,1482
2025-05-09,ORD,JFK,DL,441,662,0,10,1759
2025-05-09,LAX,DFW,SW,909,939,20,15,729
2025-05-12,ORD,ATL,SW,2056,2121,-5,-5,641
2025-05-25,ATL,ORD,UA,1181,1211,-10,0,957
2025-05-12,ORD,ATL,AA,1686,1717,0,10,2337
2025-05-12,ORD,JFK,AA,10,49,10,20,301
2025-05-10,LAX,JFK,SW,1940,2143,-10,-5,2404
2025-05-16,LAX,ORD,AA,2046,2265,0,5,1021
2025-05-17,JFK,ATL,DL,1467,1617,30,30,404
2025-05-25,ATL,ORD,UA,2273,132,-10,-5,595
2025-05-29,ATL,JFK,DL,277,505,-5,-5,1619
2025-05-04,ATL,JFK,AA,1516,1616,0,5,1235
2025-05-12,DFW,ORD,JB,2094,2324,5,0,1693
2025-05-10,LAX,ORD,SW,429,512,0,10,1611
2025-05-10,DFW,JFK,DL,677,941,15,25,2059
2025-05-22,ATL,DFW,DL,739,841,0,-5,613
2025-05-28,DFW,JFK,JB,2295,190,-10,-5,1255
2025-05-01,ORD,JFK,JB,14,293,5,15,253
2025-05-28,LAX,JFK,AA,1943,2185,30,30,2297
2025-05-06,DFW,JFK,SW,640,818,15,25,1992
2025-05-16,LAX,JFK,JB,1098,1368,20,15,2219
2025-05-02,ATL,LAX,DL,825,1101,-10,0,395
2025-05-07,ORD,JFK,JB,861,1146,0,-5,2197
2025-05-16,LAX,ORD,DL,2340,220,-5,-5,1792
2025-05-18,JFK,ATL,DL,342,377,10,10,2291
2025-05-04,DFW,ORD,AA,2250,2294,15,20,904
2025-05-04,DFW,ATL,SW,610,784,0,5,382
2025-05-23,LAX,JFK,DL,1332,1632,15,20,2307
2025-05-29,DFW,ORD,AA,2316,200,20,20,379
2025-05-22,ATL,DFW,DL,1114,1236,30,30,1160
2025-05-11,JFK,DFW,DL,194,260,30,40,646
2025-05-03,ORD,LAX,JB,2296,121,15,25,992
2025-05-21,ATL,ORD,JB,1617,1754,30,25,963
2025-05-19,DFW,LAX,AA,1243,1370,-5,0,1664
2025-05-20,LAX,ATL,SW,2356,241,20,20,2115
2025-05-23,DFW,JFK,JB,1009,1108,-10,0,1327
2025-05-21,ATL,JFK,SW,1813,2021,30,35,2384
2025-05-18,ORD,LAX,AA,583,660,-5,5,996
2025-05-18,LAX,ORD,JB,788,958,5,5,960
2025-05-03,ATL,DFW,UA,1251,1295,15,20,2008
2025-05-24,ATL,LAX,SW,839,1000,10,15,1812
2025-05-15,LAX,DFW,UA,401,483,30,40,2354
2025-05-18,JFK,DFW,DL,2226,2334,15,25,2458
2025-05-11,JFK,ATL,JB,862,1127,5,15,1919
2025-05-03,ATL,DFW,JB,2102,2157,-10,-5,355
2025-05-19,JFK,ORD,DL,1812,1938,-5,-5,1052
2025-05-30,JFK,DFW,UA,597,789,-10,-5,1134
2025-05-29,DFW,ORD,JB,173,245,20,20,1407
2025-05-30,JFK,ATL,SW,208,419,-10,-15,1646
2025-05-08,LAX,ATL,UA,1154,1402,15,25,336
2025-05-19,ORD,JFK,SW,815,874,10,10,339
2025-05-17,DFW,JFK,SW,1983,2079,15,20,1605
2025-05-09,ORD,DFW,AA,995,1061,-5,5,955
2025-05-21,JFK,DFW,SW,1074,1363,20,25,751
2025-05-23,JFK,ORD,AA,1996,2040,20,20,2416
2025-05-19,ORD,DFW,SW,1195,1460,0,5,841
2025-05-14,JFK,ATL,JB,810,1097,-10,-5,253
2025-05-11,LAX,ORD,JB,1943,2138,0,0,2017
2025-05-08,ATL,JFK,JB,1722,2012,30,25,1395
2025-05-06,DFW,ORD,SW,1048,1322,5,15,795
2025-05-11,ORD,DFW,DL,21,124,10,5,364
2025-05-18,JFK,ATL,AA,878,1019,0,5,1308
2025-05-13,DFW,ORD,UA,2324,2375,5,5,324
2025-05-23,ORD,DFW,UA,1941,2161,-10,-10,254
2025-05-07,ORD,DFW,JB,2086,2362,-10,-5,230
2025-05-20,LAX,ORD,SW,1907,2206,20,30,2437
2025-05-29,DFW,ATL,SW,1776,1834,30,25,1474
2025-05-10,ORD,DFW,AA,2045,2090,0,0,1664
2025-05-26,ATL,LAX,UA,1855,2131,-5,0,1830
2025-05-22,DFW,LAX,JB,2089,2144,0,5,1396
2025-05-20,JFK,ATL,DL,593,688,10,15,548
2025-05-04,JFK,ORD,UA,63,256,-5,-10,1851
